Time(s),Frequency(Hz)
3.587109375000000000e+01,2.560000000000000000e+02
3.587304687500000000e+01,1.280000000000000000e+02
3.587500000000000000e+01,2.560000000000000000e+02
3.587695312500000000e+01,2.560000000000000000e+02
3.587890625000000000e+01,2.560000000000000000e+02
3.588085937500000000e+01,2.560000000000000000e+02
3.588281250000000000e+01,2.560000000000000000e+02
3.588476562500000000e+01,1.280000000000000000e+02
3.588671875000000000e+01,2.560000000000000000e+02
3.588867187500000000e+01,2.560000000000000000e+02
3.589062500000000000e+01,2.560000000000000000e+02
3.589257812500000000e+01,1.280000000000000000e+02
3.589453125000000000e+01,1.280000000000000000e+02
3.589648437500000000e+01,1.280000000000000000e+02
3.589843750000000000e+01,5.120000000000000000e+02
3.590039062500000000e+01,5.120000000000000000e+02
3.590234375000000000e+01,1.280000000000000000e+02
3.590429687500000000e+01,1.280000000000000000e+02
3.590625000000000000e+01,1.280000000000000000e+02
3.590820312500000000e+01,2.560000000000000000e+02
3.591015625000000000e+01,1.280000000000000000e+02
3.591210937500000000e+01,1.280000000000000000e+02
3.591406250000000000e+01,1.280000000000000000e+02
3.591601562500000000e+01,0.000000000000000000e+00
3.591796875000000000e+01,1.280000000000000000e+02
3.591992187500000000e+01,2.560000000000000000e+02
3.592187500000000000e+01,1.280000000000000000e+02
3.592382812500000000e+01,1.280000000000000000e+02
3.592578125000000000e+01,3.840000000000000000e+02
3.592773437500000000e+01,3.840000000000000000e+02
3.592968750000000000e+01,1.280000000000000000e+02
3.593164062500000000e+01,1.280000000000000000e+02
3.593359375000000000e+01,1.280000000000000000e+02
3.593554687500000000e+01,2.560000000000000000e+02
3.593750000000000000e+01,0.000000000000000000e+00
3.593945312500000000e+01,3.840000000000000000e+02
3.594140625000000000e+01,2.560000000000000000e+02
3.594335937500000000e+01,2.560000000000000000e+02
3.594531250000000000e+01,2.560000000000000000e+02
3.594726562500000000e+01,3.840000000000000000e+02
3.594921875000000000e+01,0.000000000000000000e+00
3.595117187500000000e+01,2.560000000000000000e+02
3.595312500000000000e+01,5.120000000000000000e+02
3.595507812500000000e+01,7.680000000000000000e+02
3.595703125000000000e+01,5.120000000000000000e+02
3.595898437500000000e+01,3.840000000000000000e+02
3.596093750000000000e+01,0.000000000000000000e+00
3.596289062500000000e+01,0.000000000000000000e+00
3.596484375000000000e+01,2.560000000000000000e+02
3.596679687500000000e+01,2.560000000000000000e+02
3.596875000000000000e+01,3.840000000000000000e+02
3.597070312500000000e+01,5.120000000000000000e+02
3.597265625000000000e+01,1.280000000000000000e+02
3.597460937500000000e+01,1.280000000000000000e+02
3.597656250000000000e+01,2.560000000000000000e+02
3.597851562500000000e+01,1.280000000000000000e+02
3.598046875000000000e+01,1.280000000000000000e+02
3.598242187500000000e+01,6.400000000000000000e+02
3.598437500000000000e+01,5.120000000000000000e+02
3.598632812500000000e+01,3.840000000000000000e+02
3.598828125000000000e+01,5.120000000000000000e+02
3.599023437500000000e+01,5.120000000000000000e+02
3.599218750000000000e+01,5.120000000000000000e+02
3.599414062500000000e+01,2.560000000000000000e+02
3.599609375000000000e+01,2.560000000000000000e+02
3.599804687500000000e+01,2.560000000000000000e+02
3.600000000000000000e+01,0.000000000000000000e+00
3.600195312500000000e+01,1.280000000000000000e+02
3.600390625000000000e+01,5.120000000000000000e+02
3.600585937500000000e+01,1.280000000000000000e+02
3.600781250000000000e+01,1.280000000000000000e+02
3.600976562500000000e+01,1.280000000000000000e+02
3.601171875000000000e+01,8.960000000000000000e+02
3.601367187500000000e+01,1.280000000000000000e+02
3.601562500000000000e+01,2.560000000000000000e+02
3.601757812500000000e+01,2.560000000000000000e+02
3.601953125000000000e+01,2.560000000000000000e+02
3.602148437500000000e+01,2.560000000000000000e+02
3.602343750000000000e+01,1.280000000000000000e+02
3.602539062500000000e+01,0.000000000000000000e+00
3.602734375000000000e+01,1.280000000000000000e+02
3.602929687500000000e+01,1.280000000000000000e+02
3.603125000000000000e+01,1.280000000000000000e+02
3.603320312500000000e+01,2.560000000000000000e+02
3.603515625000000000e+01,2.560000000000000000e+02
3.603710937500000000e+01,3.840000000000000000e+02
3.603906250000000000e+01,2.560000000000000000e+02
3.604101562500000000e+01,2.560000000000000000e+02
3.604296875000000000e+01,2.560000000000000000e+02
3.604492187500000000e+01,2.560000000000000000e+02
3.604687500000000000e+01,2.560000000000000000e+02
3.604882812500000000e+01,2.560000000000000000e+02
3.605078125000000000e+01,1.280000000000000000e+02
3.605273437500000000e+01,2.560000000000000000e+02
3.605468750000000000e+01,3.840000000000000000e+02
3.605664062500000000e+01,2.560000000000000000e+02
3.605859375000000000e+01,1.280000000000000000e+02
3.606054687500000000e+01,1.280000000000000000e+02
3.606250000000000000e+01,1.280000000000000000e+02
3.606445312500000000e+01,1.280000000000000000e+02
3.606640625000000000e+01,1.280000000000000000e+02
3.606835937500000000e+01,8.960000000000000000e+02
3.607031250000000000e+01,2.560000000000000000e+02
3.607226562500000000e+01,3.840000000000000000e+02
3.607421875000000000e+01,2.560000000000000000e+02
3.607617187500000000e+01,1.280000000000000000e+02
3.607812500000000000e+01,1.280000000000000000e+02
3.608007812500000000e+01,2.560000000000000000e+02
3.608203125000000000e+01,2.560000000000000000e+02
3.608398437500000000e+01,2.560000000000000000e+02
3.608593750000000000e+01,1.280000000000000000e+02
3.608789062500000000e+01,1.280000000000000000e+02
3.608984375000000000e+01,2.560000000000000000e+02
3.609179687500000000e+01,2.560000000000000000e+02
3.609375000000000000e+01,2.560000000000000000e+02
3.609570312500000000e+01,2.560000000000000000e+02
3.609765625000000000e+01,2.560000000000000000e+02
3.609960937500000000e+01,1.280000000000000000e+02
3.610156250000000000e+01,1.280000000000000000e+02
3.610351562500000000e+01,2.560000000000000000e+02
3.610546875000000000e+01,1.024000000000000000e+03
3.610742187500000000e+01,1.024000000000000000e+03
3.610937500000000000e+01,2.560000000000000000e+02
3.611132812500000000e+01,2.560000000000000000e+02
3.611328125000000000e+01,2.560000000000000000e+02
3.611523437500000000e+01,3.840000000000000000e+02
3.611718750000000000e+01,2.560000000000000000e+02
3.611914062500000000e+01,2.560000000000000000e+02
3.612109375000000000e+01,2.560000000000000000e+02
3.612304687500000000e+01,3.840000000000000000e+02
3.612500000000000000e+01,6.400000000000000000e+02
3.612695312500000000e+01,6.400000000000000000e+02
3.612890625000000000e+01,5.120000000000000000e+02
3.613085937500000000e+01,5.120000000000000000e+02
3.613281250000000000e+01,5.120000000000000000e+02
3.613476562500000000e+01,2.560000000000000000e+02
3.613671875000000000e+01,2.560000000000000000e+02
3.613867187500000000e+01,2.560000000000000000e+02
3.614062500000000000e+01,2.560000000000000000e+02
3.614257812500000000e+01,3.840000000000000000e+02
3.614453125000000000e+01,2.560000000000000000e+02
3.614648437500000000e+01,2.560000000000000000e+02
3.614843750000000000e+01,2.560000000000000000e+02
3.615039062500000000e+01,3.840000000000000000e+02
3.615234375000000000e+01,2.560000000000000000e+02
3.615429687500000000e+01,2.560000000000000000e+02
3.615625000000000000e+01,2.560000000000000000e+02
3.615820312500000000e+01,5.120000000000000000e+02
3.616015625000000000e+01,5.120000000000000000e+02
3.616210937500000000e+01,3.840000000000000000e+02
3.616406250000000000e+01,3.840000000000000000e+02
3.616601562500000000e+01,2.560000000000000000e+02
3.616796875000000000e+01,2.560000000000000000e+02
3.616992187500000000e+01,2.560000000000000000e+02
3.617187500000000000e+01,6.400000000000000000e+02
3.617382812500000000e+01,6.400000000000000000e+02
3.617578125000000000e+01,5.120000000000000000e+02
3.617773437500000000e+01,5.120000000000000000e+02
3.617968750000000000e+01,3.840000000000000000e+02
3.618164062500000000e+01,2.560000000000000000e+02
3.618359375000000000e+01,2.560000000000000000e+02
3.618554687500000000e+01,2.560000000000000000e+02
3.618750000000000000e+01,1.280000000000000000e+02
3.618945312500000000e+01,3.840000000000000000e+02
3.619140625000000000e+01,3.840000000000000000e+02
3.619335937500000000e+01,2.560000000000000000e+02
3.619531250000000000e+01,3.840000000000000000e+02
3.619726562500000000e+01,5.120000000000000000e+02
3.619921875000000000e+01,5.120000000000000000e+02
3.620117187500000000e+01,2.560000000000000000e+02
3.620312500000000000e+01,1.280000000000000000e+02
3.620507812500000000e+01,5.120000000000000000e+02
3.620703125000000000e+01,3.840000000000000000e+02
3.620898437500000000e+01,5.120000000000000000e+02
3.621093750000000000e+01,6.400000000000000000e+02
3.621289062500000000e+01,3.840000000000000000e+02
3.621484375000000000e+01,2.560000000000000000e+02
3.621679687500000000e+01,1.280000000000000000e+02
3.621875000000000000e+01,2.560000000000000000e+02
3.622070312500000000e+01,2.560000000000000000e+02
3.622265625000000000e+01,2.560000000000000000e+02
3.622460937500000000e+01,2.560000000000000000e+02
3.622656250000000000e+01,2.560000000000000000e+02
3.622851562500000000e+01,2.560000000000000000e+02
3.623046875000000000e+01,5.120000000000000000e+02
3.623242187500000000e+01,2.560000000000000000e+02
3.623437500000000000e+01,2.560000000000000000e+02
3.623632812500000000e+01,2.560000000000000000e+02
3.623828125000000000e+01,1.280000000000000000e+02
3.624023437500000000e+01,2.560000000000000000e+02
3.624218750000000000e+01,2.560000000000000000e+02
3.624414062500000000e+01,2.560000000000000000e+02
3.624609375000000000e+01,2.560000000000000000e+02
3.624804687500000000e+01,2.560000000000000000e+02
3.625000000000000000e+01,1.280000000000000000e+02
3.625195312500000000e+01,1.280000000000000000e+02
3.625390625000000000e+01,2.560000000000000000e+02
3.625585937500000000e+01,2.560000000000000000e+02
3.625781250000000000e+01,2.560000000000000000e+02
3.625976562500000000e+01,2.560000000000000000e+02
3.626171875000000000e+01,2.560000000000000000e+02
3.626367187500000000e+01,2.560000000000000000e+02
3.626562500000000000e+01,2.560000000000000000e+02
3.626757812500000000e+01,1.280000000000000000e+02
3.626953125000000000e+01,1.280000000000000000e+02
3.627148437500000000e+01,2.560000000000000000e+02
3.627343750000000000e+01,2.560000000000000000e+02
3.627539062500000000e+01,2.560000000000000000e+02
3.627734375000000000e+01,2.560000000000000000e+02
3.627929687500000000e+01,2.560000000000000000e+02
3.628125000000000000e+01,1.280000000000000000e+02
3.628320312500000000e+01,1.280000000000000000e+02
3.628515625000000000e+01,2.560000000000000000e+02
3.628710937500000000e+01,1.280000000000000000e+02
3.628906250000000000e+01,1.280000000000000000e+02
3.629101562500000000e+01,1.280000000000000000e+02
3.629296875000000000e+01,2.560000000000000000e+02
3.629492187500000000e+01,2.560000000000000000e+02
3.629687500000000000e+01,1.280000000000000000e+02
3.629882812500000000e+01,2.560000000000000000e+02
3.630078125000000000e+01,1.280000000000000000e+02
3.630273437500000000e+01,0.000000000000000000e+00
3.630468750000000000e+01,2.560000000000000000e+02
3.630664062500000000e+01,3.840000000000000000e+02
3.630859375000000000e+01,5.120000000000000000e+02
3.631054687500000000e+01,5.120000000000000000e+02
3.631250000000000000e+01,5.120000000000000000e+02
3.631445312500000000e+01,1.280000000000000000e+02
3.631640625000000000e+01,2.560000000000000000e+02
3.631835937500000000e+01,2.560000000000000000e+02
3.632031250000000000e+01,3.840000000000000000e+02
3.632226562500000000e+01,2.560000000000000000e+02
3.632421875000000000e+01,1.280000000000000000e+02
3.632617187500000000e+01,2.560000000000000000e+02
3.632812500000000000e+01,2.560000000000000000e+02
3.633007812500000000e+01,2.560000000000000000e+02
3.633203125000000000e+01,1.280000000000000000e+02
3.633398437500000000e+01,1.280000000000000000e+02
3.633593750000000000e+01,8.960000000000000000e+02
3.633789062500000000e+01,6.400000000000000000e+02
3.633984375000000000e+01,7.680000000000000000e+02
3.634179687500000000e+01,2.560000000000000000e+02
3.634375000000000000e+01,2.560000000000000000e+02
3.634570312500000000e+01,2.560000000000000000e+02
3.634765625000000000e+01,2.560000000000000000e+02
3.634960937500000000e+01,2.560000000000000000e+02
3.635156250000000000e+01,2.560000000000000000e+02
3.635351562500000000e+01,2.560000000000000000e+02
3.635546875000000000e+01,2.560000000000000000e+02
3.635742187500000000e+01,2.560000000000000000e+02
3.635937500000000000e+01,2.560000000000000000e+02
3.636132812500000000e+01,1.280000000000000000e+02
3.636328125000000000e+01,1.280000000000000000e+02
3.636523437500000000e+01,2.560000000000000000e+02
3.636718750000000000e+01,8.960000000000000000e+02
3.636914062500000000e+01,8.960000000000000000e+02
3.637109375000000000e+01,3.840000000000000000e+02
3.637304687500000000e+01,3.840000000000000000e+02
3.637500000000000000e+01,3.840000000000000000e+02
3.637695312500000000e+01,2.560000000000000000e+02
3.637890625000000000e+01,2.560000000000000000e+02
3.638085937500000000e+01,2.560000000000000000e+02
3.638281250000000000e+01,3.840000000000000000e+02
3.638476562500000000e+01,2.560000000000000000e+02
3.638671875000000000e+01,2.560000000000000000e+02
3.638867187500000000e+01,2.560000000000000000e+02
3.639062500000000000e+01,2.560000000000000000e+02
3.639257812500000000e+01,2.560000000000000000e+02
3.639453125000000000e+01,2.560000000000000000e+02
3.639648437500000000e+01,2.560000000000000000e+02
3.639843750000000000e+01,3.840000000000000000e+02
3.640039062500000000e+01,5.120000000000000000e+02
3.640234375000000000e+01,5.120000000000000000e+02
3.640429687500000000e+01,1.280000000000000000e+02
3.640625000000000000e+01,2.560000000000000000e+02
3.640820312500000000e+01,2.560000000000000000e+02
3.641015625000000000e+01,3.840000000000000000e+02
3.641210937500000000e+01,2.560000000000000000e+02
3.641406250000000000e+01,1.280000000000000000e+02
3.641601562500000000e+01,1.280000000000000000e+02
3.641796875000000000e+01,2.560000000000000000e+02
3.641992187500000000e+01,3.840000000000000000e+02
3.642187500000000000e+01,3.840000000000000000e+02
3.642382812500000000e+01,1.280000000000000000e+02
3.642578125000000000e+01,1.280000000000000000e+02
3.642773437500000000e+01,1.280000000000000000e+02
3.642968750000000000e+01,2.560000000000000000e+02
3.643164062500000000e+01,1.280000000000000000e+02
3.643359375000000000e+01,0.000000000000000000e+00
3.643554687500000000e+01,1.280000000000000000e+02
3.643750000000000000e+01,1.280000000000000000e+02
3.643945312500000000e+01,1.280000000000000000e+02
3.644140625000000000e+01,1.280000000000000000e+02
3.644335937500000000e+01,1.280000000000000000e+02
3.644531250000000000e+01,2.560000000000000000e+02
3.644726562500000000e+01,3.840000000000000000e+02
3.644921875000000000e+01,2.560000000000000000e+02
3.645117187500000000e+01,3.840000000000000000e+02
3.645312500000000000e+01,2.560000000000000000e+02
3.645507812500000000e+01,2.560000000000000000e+02
3.645703125000000000e+01,2.560000000000000000e+02
